,카테고리,위도,경도
6361,보안등,37.5320114779,126.8594099705
6362,보안등,37.5323940296,126.859550336
6363,보안등,37.5324917825,126.8593185581
6364,보안등,37.5326284066,126.85927010430001
6365,보안등,37.532479288000005,126.85919197950001
6366,보안등,37.532479288000005,126.85919197950001
6367,보안등,37.532180348000004,126.8592020451
6368,보안등,37.5322624048,126.8589551364
6369,보안등,37.5322624048,126.8589551364
6370,보안등,37.5322106706,126.8586396915
6371,보안등,37.5323388975,126.86054650940001
6372,보안등,37.5326001931,126.8604748586
6373,보안등,37.533100343,126.8603262799
6374,보안등,37.5334326838,126.8605226368
6375,보안등,37.5335958924,126.8605543515
6376,보안등,37.5335205063,126.8601966297
6377,보안등,37.5335007411,126.8599404043
6378,보안등,37.5337768891,126.8603897345
6379,보안등,37.5331690378,126.86096980290002
6380,보안등,37.5334182627,126.8607473597
6381,보안등,37.5335514839,126.86086907709999
6382,보안등,37.5335958924,126.8605543515
6383,보안등,37.5337009604,126.86048762940001
6384,보안등,37.5339721508,126.8604786386
6385,보안등,37.533979794400004,126.8601612644
6386,보안등,37.5343973491,126.8602637829
6387,보안등,37.534409179499995,126.8597547373
6388,보안등,37.534409179499995,126.8597547373
6389,보안등,37.5345128285,126.8596316714
6390,보안등,37.5347051466,126.85944202450001
6391,보안등,37.5349938436,126.85968326790001
6392,보안등,37.5348117938,126.85934010959998
6393,보안등,37.534549814,126.8589883916
6394,보안등,37.534594051999996,126.8586106412
6395,보안등,37.534868031799995,126.85897546
6396,보안등,37.5347383131,126.8586198727
6397,보안등,37.5349175982,126.8586082201
6398,보안등,37.5350447208,126.85815031889999
6399,보안등,37.5350447208,126.85815031889999
6400,보안등,37.5350447208,126.85815031889999
6401,보안등,37.5347698768,126.8584181941
6402,보안등,37.5345863446,126.858194181
6403,보안등,37.534862387,126.85787437120001
6404,보안등,37.5351265869,126.857821711
6405,보안등,37.5354191575,126.8577600584
6406,보안등,37.5353912575,126.85733763559999
6407,보안등,37.5355196742,126.8572085209
6408,보안등,37.535680568800004,126.8575616741
6409,보안등,37.5357914229,126.8571398903
6410,보안등,37.5360219991,126.85722295069999
6411,보안등,37.5362001044,126.8570554972
6412,보안등,37.536713494299995,126.85675819059999
6413,보안등,37.5365202941,126.8563660613
6414,보안등,37.536713494299995,126.85675819059999
6415,보안등,37.5368425856,126.8569630758
6416,보안등,37.5368425856,126.8569630758
6417,보안등,37.5363579231,126.8574725857
6418,보안등,37.5360322652,126.85751699219999
6419,보안등,,
6420,보안등,37.5362550126,126.8578328066
6421,보안등,37.5359983738,126.8578045552
6422,보안등,37.5358055584,126.85802804049999
6423,보안등,37.535434266799996,126.8583368328
6424,보안등,37.535092422199995,126.8593123152
6425,보안등,37.535092422199995,126.8593123152
6426,보안등,37.5351965026,126.8589471215
6427,보안등,37.535317109299996,126.8590669389
6428,보안등,37.535376675100004,126.85877333399999
6429,보안등,37.5354615435,126.8586931818
6430,보안등,37.535683498400005,126.8587254615
6431,보안등,37.535821718499996,126.8585804901
6432,보안등,37.5357624087,126.85886165049999
6433,보안등,37.5359246689,126.85870271719999
6434,보안등,37.5359992718,126.85862756200001
6435,보안등,37.5359908196,126.8584162253
6436,보안등,37.5362441642,126.85825225290002
6437,보안등,,
6438,보안등,37.5363628256,126.85802698399999
6439,보안등,37.5367784158,126.8578431274
6440,보안등,37.5367784158,126.8578431274
6441,보안등,37.5367784158,126.8578431274
6442,보안등,37.5371172782,126.8574663883
6443,보안등,37.5371172782,126.8574663883
6444,보안등,37.5371154718,126.8569411701
6445,보안등,37.5372275147,126.8568325624
6446,보안등,37.5373004768,126.85666847459999
6447,보안등,37.5369416913,126.8563657057
6448,보안등,37.5369416913,126.8563657057
6449,보안등,37.5367775888,126.85582315049999
6450,보안등,37.5374317854,126.8561768301
6451,보안등,37.5374995804,126.856505842
6452,보안등,37.537978114699996,126.8560725908
6453,보안등,37.5376680829,126.855926549
6454,보안등,37.5379536619,126.85567424790001
6455,보안등,,
6456,보안등,37.5379536619,126.85567424790001
6457,보안등,37.5380728751,126.8559783835
6458,보안등,37.5383814328,126.8570621954
6459,보안등,37.5383814328,126.8570621954
6460,보안등,37.539095457399995,126.8560095693
6461,보안등,37.539095457399995,126.8560095693
6462,보안등,37.539095457399995,126.8560095693
6463,보안등,37.539095457399995,126.8560095693
6464,보안등,37.539095457399995,126.8560095693
6465,보안등,37.5383814328,126.8570621954
6466,보안등,37.5383814328,126.8570621954
6467,보안등,37.5383814328,126.8570621954
6468,보안등,37.5388437129,126.85793934280001
6469,보안등,37.5390906131,126.85758720870001
6470,보안등,37.5393400396,126.8574626099
6471,보안등,37.5394906974,126.857098775
6472,보안등,37.5396164654,126.8573127266
6473,보안등,37.5395372413,126.8575148489
6474,보안등,37.5397193197,126.8576529974
6475,보안등,37.540200261100004,126.8580922375
6476,보안등,37.5397649824,126.8577876718
6477,보안등,37.5396023527,126.8581628443
6478,보안등,37.539359871500004,126.8579943723
6479,보안등,37.5392710024,126.8582689267
6480,보안등,37.5392710024,126.8582689267
6481,보안등,37.5388437129,126.85793934280001
6482,보안등,37.5391710106,126.8579099821
6483,보안등,37.5393807312,126.8575841676
6484,보안등,37.5388437129,126.85793934280001
6485,보안등,37.5388437129,126.85793934280001
6486,보안등,37.5388437129,126.85793934280001
6487,보안등,37.5388437129,126.85793934280001
6488,보안등,37.537721073200004,126.858469414
6489,보안등,37.537721073200004,126.858469414
6490,보안등,37.5374293041,126.8581478387
6491,보안등,37.5374293041,126.8581478387
6492,보안등,37.5383814328,126.8570621954
6493,보안등,37.5383814328,126.8570621954
6494,보안등,37.5371172782,126.8574663883
6495,보안등,37.537077982199996,126.8581294957
6496,보안등,37.5368613738,126.8583479369
6497,보안등,37.5367753669,126.85838011959999
6498,보안등,37.536574848200004,126.8582664489
6499,보안등,37.5365293905,126.8586028009
6500,보안등,37.5361854231,126.85885745899999
6501,보안등,37.5360856001,126.8589393371
6502,보안등,37.5356797762,126.8590034618
6503,보안등,37.5357748531,126.8592480123
6504,보안등,37.535483265100005,126.8592275157
6505,보안등,37.535288494,126.85939985879999
6506,보안등,37.5354853044,126.85950244959999
6507,보안등,37.5349938436,126.85968326790001
6508,보안등,37.5353591512,126.8604030775
6509,보안등,37.5350699011,126.86007391950001
6510,보안등,37.5347042294,126.86018740520001
6511,보안등,37.5346498634,126.8600811534
6512,보안등,37.534685313000004,126.8608014616
6513,보안등,37.5344599582,126.86040735579999
6514,보안등,37.5337501301,126.86069549
6515,보안등,37.5334709713,126.86097682280001
6516,보안등,37.5332996053,126.8611336133
6517,보안등,37.5334547823,126.8616921242
6518,보안등,37.5334547823,126.8616921242
6519,보안등,37.532971278299996,126.8608253517
6520,보안등,37.5324864133,126.86102379260001
6521,보안등,37.532559858,126.86118816
6522,보안등,37.5325197763,126.8613525116
6523,보안등,37.532541488,126.8616577195
6524,보안등,37.532541488,126.8616577195
6525,보안등,37.532541488,126.8616577195
6526,보안등,37.5326180741,126.8619666731
6527,보안등,37.5326435325,126.86224110090001
6528,보안등,37.5326905805,126.8626414129
6529,보안등,37.5329111812,126.8631379157
6530,보안등,37.5330649258,126.8627013691
6531,보안등,37.5330649258,126.8627013691
6532,보안등,37.5332543461,126.8632709067
6533,보안등,37.5336896278,126.86273450540001
6534,보안등,37.5338156644,126.86303341809999
6535,보안등,37.5338667223,126.8627757035
6536,보안등,37.5342586242,126.86274715260001
6537,보안등,37.534361241999996,126.8627418732
6538,보안등,37.5347889384,126.86265713799999
6539,보안등,37.5351812115,126.8626379763
6540,보안등,37.5354959222,126.8629407358
6541,보안등,37.5344790673,126.86217843850001
6542,보안등,37.5341790859,126.8621455008
6543,보안등,37.5338566672,126.86218773
6544,보안등,37.5338566672,126.86218773
6545,보안등,37.5335717078,126.86252009459999
6546,보안등,37.5335248392,126.8620422766
6547,보안등,37.5335389107,126.8619017307
6548,보안등,37.533809016300005,126.8616585461
6549,보안등,37.5337669475,126.8615115411
6550,보안등,37.5337575471,126.8614091664
6551,보안등,37.5338967988,126.86098938299999
6552,보안등,37.5338967988,126.86098938299999
6553,보안등,37.5343786269,126.8615802183
6554,보안등,37.5342113642,126.8616254445
6555,보안등,37.5343786269,126.8615802183
6556,보안등,37.5345234144,126.86157746159999
6557,보안등,37.534854224200004,126.8615455098
6558,보안등,37.5349917047,126.861997033
6559,보안등,37.5350023006,126.862120565
6560,보안등,37.5347492636,126.8620895774
6561,보안등,37.535180939600004,126.8617871442
6562,보안등,37.5351314278,126.86151637219999
6563,보안등,37.5351314278,126.86151637219999
6564,보안등,37.5351258935,126.861330263
6565,보안등,37.5349083467,126.8612916317
6566,보안등,37.5349083467,126.8612916317
6567,보안등,37.534685313000004,126.8608014616
6568,보안등,37.534685313000004,126.8608014616
6569,보안등,37.534685313000004,126.8608014616
6570,보안등,37.535151669,126.8606472865
6571,보안등,37.535291890100005,126.8605162325
6572,보안등,37.53543431,126.8607213219
6573,보안등,37.535607789000004,126.8610582793
6574,보안등,37.5356207055,126.8607032117
6575,보안등,37.5359447647,126.8603722291
6576,보안등,37.5357030703,126.8601807884
6577,보안등,37.5356200275,126.8599775118
6578,보안등,37.5356200275,126.8599775118
6579,보안등,37.5358081235,126.8601018444
6580,보안등,,
6581,보안등,37.5355573332,126.85961093190001
6582,보안등,37.535965562,126.85922049930001
6583,보안등,37.5359580807,126.85967218350001
6584,보안등,37.536040494699996,126.85995262600001
6585,보안등,37.5362893116,126.85961600889999
6586,보안등,37.5361639511,126.85921118799999
6587,보안등,37.5363763067,126.8590517077
6588,보안등,37.5363715639,126.85923003219999
6589,보안등,37.5367081881,126.8591634359
6590,보안등,37.5365899814,126.8587899411
6591,보안등,37.5368017597,126.8590524909
6592,보안등,37.5369012178,126.8593444447
6593,보안등,37.5369446504,126.85889495
6594,보안등,37.537165316199996,126.8586780866
6595,보안등,37.5373662058,126.85895163379999
6596,보안등,37.5374370147,126.8584165459
6597,보안등,37.537721073200004,126.858469414
6598,보안등,37.5374293041,126.8581478387
6599,보안등,37.537735223,126.85884922
6600,보안등,37.5375030739,126.85910785709999
6601,보안등,37.537137714,126.8591796
6602,보안등,37.5371112404,126.859495439
6603,보안등,37.5369898331,126.8596110751
6604,보안등,37.5366860124,126.8599115918
6605,보안등,37.5366860124,126.8599115918
6606,보안등,37.536485187,126.8601459505
6607,보안등,37.5363162731,126.86031813219999
6608,보안등,37.5361720753,126.86043856030001
6609,보안등,37.5364371386,126.8607346181
6610,보안등,37.5365767185,126.8605946248
6611,보안등,37.536720821100005,126.86046978389999
6612,보안등,37.5369150696,126.8602352113
6613,보안등,37.5368021439,126.8600573317
6614,보안등,37.5368407108,126.8598328928
6615,보안등,37.5371862537,126.8596133092
6616,보안등,37.5372902763,126.8595015524
6617,보안등,37.5376685087,126.8594197168
6618,보안등,37.5379390718,126.8591869184
6619,보안등,37.5381240799,126.8595170732
6620,보안등,37.5379951793,126.85931727129999
6621,보안등,37.5378472703,126.8594224361
6622,보안등,37.5378515699,126.8597801978
6623,보안등,37.5376161082,126.8599063443
6624,보안등,37.5373204611,126.8601859151
6625,보안등,37.5372132667,126.8602827417
6626,보안등,37.537259449000004,126.8604021375
6627,보안등,37.537479343200005,126.8602161679
6628,보안등,37.5376820156,126.8600197069
6629,보안등,37.5378515699,126.8597801978
6630,보안등,37.5380653167,126.8596535255
6631,보안등,37.5381240799,126.8595170732
6632,보안등,37.538302491799996,126.8599081152
6633,보안등,37.5374021254,126.8609010716
6634,보안등,37.5371282123,126.86081683440001
6635,보안등,37.5367136917,126.8612245872
6636,보안등,37.5357937752,126.8616891622
6637,보안등,37.535416831599996,126.8614882376
6638,보안등,37.5355989214,126.8614863168
6639,보안등,37.5359011731,126.86145747180001
6640,보안등,37.536216829299995,126.8611811554
6641,보안등,37.536448009000004,126.8609371267
6642,보안등,37.5366896564,126.86070710690001
6643,보안등,37.5371491696,126.86055723940001
6644,보안등,37.5371491696,126.86055723940001
6645,보안등,37.5361025244,126.86074915709999
6646,보안등,37.5359907912,126.8612005826
6647,보안등,37.5359347531,126.8612806791
6648,보안등,37.5356607812,126.861299629
6649,보안등,37.535607789000004,126.8610582793
6650,보안등,37.535839829299995,126.8607800812
6651,보안등,37.5360330335,126.8605762893
6652,보안등,37.5360330335,126.8605762893
6653,보안등,37.5302119029,126.8630856016
6654,보안등,37.5302119029,126.8630856016
6655,보안등,37.5303235925,126.8625130459
6656,보안등,37.5305898504,126.86229149
6657,보안등,37.5304295833,126.8623094338
6658,보안등,37.5301340688,126.8621667481
6659,보안등,37.530241318099996,126.8617300752
6660,보안등,37.530241318099996,126.8617300752
6661,보안등,37.5301962905,126.8613649582
6662,보안등,37.5302630263,126.86118743870001
6663,보안등,37.5301530348,126.8608222163
6664,보안등,37.5301530348,126.8608222163
6665,보안등,37.5305195731,126.8606025047
6666,보안등,37.530939739000004,126.8604746708
6667,보안등,37.530939739000004,126.8604746708
6668,보안등,37.531075656700004,126.86059060870001
6669,보안등,37.5309353848,126.86098458389999
6670,보안등,37.5309482405,126.86111342219999
6671,보안등,37.5307122459,126.8610176943
6672,보안등,37.530504427800004,126.861054057
6673,보안등,37.530986261399995,126.86134233959999
6674,보안등,37.5308945976,126.861622295
6675,보안등,37.5307777605,126.8613343535
6676,보안등,37.5305153692,126.8611641176
6677,보안등,37.5304434731,126.8616278801
6678,보안등,37.530438984499995,126.86218134709999
6679,보안등,37.530438984499995,126.86218134709999
6680,보안등,37.5305636413,126.86176014
6681,보안등,37.5308206967,126.8619140963
6682,보안등,37.530939285900004,126.86216051459999
6683,보안등,37.5311502887,126.862227782
6684,보안등,37.5312125224,126.8618974216
6685,보안등,37.531038231,126.8616341352
6686,보안등,37.5312064191,126.86176347909999
6687,보안등,37.5312828146,126.86268223479999
6688,보안등,37.531084080599996,126.8627052265
6689,보안등,37.530752707800005,126.8621769233
6690,보안등,37.53065481,126.86267614540002
6691,보안등,37.5304090858,126.86250293309999
6692,보안등,37.5305705989,126.86332547229999
6693,보안등,37.5311326664,126.86326776530001
6694,보안등,37.5309770108,126.86298894229999
6695,보안등,37.531377824699995,126.86326426309999
6696,보안등,37.531524116199996,126.8632375219
6697,보안등,37.5318269806,126.86327045770001
6698,보안등,37.5315008599,126.8627625018
6699,보안등,37.5316570408,126.8624075301
6700,보안등,37.5314052139,126.8621009391
6701,보안등,37.531722855,126.8627525915
6702,보안등,37.5317518441,126.8629654631
6703,보안등,37.5318531057,126.8622590728
6704,보안등,37.5317894171,126.861806753
6705,보안등,37.5316305041,126.8618268453
6706,보안등,37.5313754547,126.86184722790001
6707,보안등,37.5314575385,126.8614648996
6708,보안등,37.5317735422,126.8615611608
6709,보안등,37.5317894171,126.861806753
6710,보안등,37.5315851724,126.86143264569999
6711,보안등,37.531567602399996,126.8612786985
6712,보안등,37.531449691999995,126.8613047121
6713,보안등,37.5313194498,126.8613409308
6714,보안등,37.531270414,126.8609396125
6715,보안등,37.531270414,126.8609396125
6716,보안등,37.531678690599996,126.86089133680001
6717,보안등,,
6718,보안등,37.5312556752,126.8603606061
6719,보안등,37.5313017024,126.8601204441
6720,보안등,37.5315373492,126.86030238110001
6721,보안등,37.5318334396,126.8603206097
6722,보안등,37.5315983534,126.8599274437
6723,보안등,37.5313965261,126.8599247664
6724,보안등,37.5313327523,126.85955979309999
6725,보안등,37.5314800719,126.8591865041
6726,보안등,37.5314800719,126.8591865041
6727,보안등,37.5311816648,126.8588128092
6728,보안등,37.535550665100004,126.8579527178
6729,보안등,37.5314359981,126.8586461316
6730,보안등,37.5314126795,126.8582847031
6731,보안등,37.530993432399995,126.8582000784
6732,보안등,37.5310427996,126.85849413950001
6733,보안등,37.5307168394,126.8585876399
6734,보안등,37.5310492583,126.8588467735
6735,보안등,37.5311234627,126.8590412284
6736,보안등,37.5311057168,126.8594224186
6737,보안등,37.530837741599996,126.85933196010001
6738,보안등,37.5311593462,126.85959055200001
6739,보안등,37.5309269332,126.85978026459999
6740,보안등,37.531361168400004,126.8597405326
6741,보안등,37.5304832252,126.8602657679
6742,보안등,37.5305980964,126.8602603493
6743,보안등,37.5305804091,126.86008479569999
6744,보안등,37.5307589293,126.86011172799999
6745,보안등,37.5305705512,126.8599775615
6746,보안등,37.5305385616,126.859822173
6747,보안등,37.5304456117,126.8596985767
6748,보안등,37.5304971355,126.8593841896
6749,보안등,37.5301777419,126.8592423521
6750,보안등,37.5306086068,126.8590210409
6751,보안등,37.5304310016,126.85893052739999
6752,보안등,37.5305802314,126.8585739821
6753,보안등,37.5302253767,126.8586153808
6754,보안등,37.539095457399995,126.8560095693
6755,보안등,37.5318484009,126.86201074440001
6756,보안등,37.5381399711,126.8561028294
6757,보안등,37.5378547435,126.85634856639999
6758,보안등,37.537724311,126.8564491775
6759,보안등,37.5373575522,126.856777438
6760,보안등,37.539095457399995,126.8560095693
6761,보안등,37.539095457399995,126.8560095693
6762,보안등,37.5378063873,126.8555585565
6763,보안등,37.5378063873,126.8555585565
6764,보안등,37.533414825,126.8598216548
6765,보안등,37.5366973642,126.8571283185
6766,보안등,37.5375030739,126.85910785709999
6767,보안등,37.5356207055,126.8607032117
6768,보안등,37.536225350900004,126.8609192108
6769,보안등,37.5349372066,126.8626258651
6770,보안등,37.537735223,126.85884922
6771,보안등,37.5363563994,126.8608028812
6772,보안등,37.5343584588,126.86298320889999
6773,보안등,37.5305877528,126.8628891898
6774,보안등,37.5362953991,126.86172093450001
6775,보안등,37.5345063463,126.8625466643
6776,보안등,37.534300871,126.8610435065
6777,보안등,37.536190582399996,126.8615412288
6778,보안등,37.5369842455,126.8552808995
6779,보안등,37.5365381398,126.8580850343
6780,보안등,37.5343792807,126.86330177709999
6781,보안등,37.5373575522,126.856777438
6782,보안등,37.5379193896,126.86013851979999
6783,보안등,37.533979794400004,126.8601612644
6784,보안등,,
6785,보안등,37.5371347955,126.85839663799999
6786,보안등,37.5394643179,126.8578616766
6787,보안등,37.537157197199996,126.8544417037
6788,보안등,37.5392710024,126.8582689267
6789,보안등,37.535699697300004,126.86052859760001
6790,보안등,37.538972267,126.85725160940001
6791,보안등,37.532982024,126.8581194919
6792,보안등,37.5331156489,126.8583501565
6793,보안등,37.552667662,126.84804171
6794,보안등,37.5552984307,126.85089806149999
6795,보안등,37.5550413667,126.85096183719999
6796,보안등,37.5548351849,126.8512923715
6797,보안등,37.5548351849,126.8512923715
6798,보안등,37.5542929511,126.8509955815
6799,보안등,37.5542929511,126.8509955815
6800,보안등,37.5538866355,126.85080852680001
6801,보안등,37.5538866355,126.85080852680001
6802,보안등,37.5533429628,126.8503014769
6803,보안등,37.5533061955,126.84972879700001
6804,보안등,37.553601348200004,126.84985948209999
6805,보안등,37.5541567719,126.8498272457
6806,보안등,37.554286185900004,126.8505616954
6807,보안등,37.556395843000004,126.84954717209999
6808,보안등,37.556395843000004,126.84954717209999
6809,보안등,37.5547218217,126.8503512307
6810,보안등,37.556395843000004,126.84954717209999
6811,보안등,37.5552984307,126.85089806149999
6812,보안등,37.5561242439,126.8504386261
6813,보안등,37.556395843000004,126.84954717209999
6814,보안등,37.556395843000004,126.84954717209999
6815,보안등,37.5544397956,126.84941892
6816,보안등,37.5539644681,126.8490962073
6817,보안등,37.5536161445,126.8489568046
6818,보안등,37.5534642556,126.84918322530001
6819,보안등,37.5538106638,126.84874093479999
6820,보안등,37.5535922308,126.84857592110001
6821,보안등,37.5541045316,126.8485711499
6822,보안등,37.5542072275,126.8489793776
6823,보안등,37.5546056429,126.84883427940001
6824,보안등,37.5545268554,126.8490844352
6825,보안등,37.556395843000004,126.84954717209999
6826,보안등,37.556395843000004,126.84954717209999
6827,보안등,37.554485416300004,126.8485970878
6828,보안등,37.556395843000004,126.84954717209999
6829,보안등,37.5542446855,126.8483284531
6830,보안등,37.5539526987,126.84806863840001
6831,보안등,37.5535355475,126.8470995021
6832,보안등,37.553609141,126.848202877
6833,보안등,37.5541045316,126.8485711499
6834,보안등,37.5535355475,126.8470995021
6835,보안등,37.5535355475,126.8470995021
6836,보안등,37.553104799699994,126.8492867078
6837,보안등,37.553104799699994,126.8492867078
6838,보안등,37.5526757426,126.8492143514
6839,보안등,37.552599242199996,126.84913936129999
6840,보안등,37.5524422088,126.8493592252
6841,보안등,37.5524422088,126.8493592252
6842,보안등,37.5525837162,126.8494697327
6843,보안등,37.5529139876,126.8497258499
6844,보안등,37.552252179499995,126.8492110175
6845,보안등,37.5520330728,126.8490119436
6846,보안등,37.5519054124,126.8487389006
6847,보안등,37.5521301567,126.84890740659999
6848,보안등,37.552239022600006,126.8489977216
6849,보안등,37.5517064862,126.8491018917
6850,보안등,37.5516787046,126.8486553885
6851,보안등,37.5514684269,126.848456413
6852,보안등,37.551154888,126.8482523292
6853,보안등,37.5509077811,126.8479307586
6854,보안등,37.5505071644,126.8476254591
6855,보안등,37.550306635300004,126.8475113439
6856,보안등,37.5504332866,126.8473494852
6857,보안등,37.5508137271,126.84765901120001
6858,보안등,37.5509419801,126.8477607131
6859,보안등,37.5513008633,126.8475635253
6860,보안등,37.5513008633,126.8475635253
6861,보안등,37.5510950293,126.847179291
6862,보안등,37.5509764277,126.8471558813
6863,보안등,37.5507602551,126.84706827950001
6864,보안등,37.5505604461,126.84695405069999
6865,보안등,37.5508661004,126.8467733781
6866,보안등,37.5505282225,126.846631594
6867,보안등,37.5500288519,126.84597965489999
6868,보안등,37.5499064176,126.845988281
6869,보안등,37.549785617,126.8460752137
6870,보안등,37.5497071159,126.8461948769
6871,보안등,37.5493782103,126.8463707307
6872,보안등,37.5493782103,126.8463707307
6873,보안등,37.5493143853,126.84655215040002
6874,보안등,37.5495495037,126.8467973482
6875,보안등,37.5499620018,126.84646696760001
6876,보안등,37.5499620018,126.84646696760001
6877,보안등,37.5502213846,126.8467332794
6878,보안등,37.5502213846,126.8467332794
6879,보안등,37.5499343887,126.84705898989999
6880,보안등,37.550075931,126.84712512860001
6881,보안등,37.5500365968,126.84729484340001
6882,보안등,37.549953438,126.84743680870001
6883,보안등,37.5498488831,126.8476158222
6884,보안등,37.550075931,126.84712512860001
6885,보안등,37.550329150500005,126.8467383775
6886,보안등,37.5505282225,126.846631594
6887,보안등,37.549933454699996,126.846132058
6888,보안등,37.5495583772,126.8473179992
6889,보안등,37.5492791514,126.8469649315
6890,보안등,37.5513847899,126.8478070031
6891,보안등,37.5513119568,126.8480615507
6892,보안등,37.5510587978,126.8478682101
6893,보안등,37.5511562341,126.8468524535
6894,보안등,37.5511339966,126.8465880284
6895,보안등,37.5511339966,126.8465880284
6896,보안등,37.5513067495,126.8462660537
6897,보안등,37.5513319701,126.8461220534
6898,보안등,37.5514410353,126.84615623200001
6899,보안등,37.5515677238,126.8459552127
6900,보안등,37.5516664706,126.8456772963
6901,보안등,37.5518511424,126.8455834389
6902,보안등,37.5520859398,126.8456504027
6903,보안등,37.5523150586,126.8449590364
6904,보안등,37.5523150586,126.8449590364
6905,보안등,37.5523150586,126.8449590364
6906,보안등,37.5523150586,126.8449590364
6907,보안등,37.5517517579,126.8460630222
6908,보안등,37.5517276483,126.84622976770001
6909,보안등,37.5517276483,126.84622976770001
6910,보안등,37.5517974865,126.8466538901
6911,보안등,37.5514627809,126.8463188087
6912,보안등,37.551687241399996,126.8464050341
6913,보안등,37.5515536413,126.84697386110001
6914,보안등,37.5515536413,126.84697386110001
6915,보안등,37.5518068923,126.847028456
6916,보안등,37.552053181,126.8471336517
6917,보안등,37.5524660736,126.8459286929
6918,보안등,37.5521071055,126.84675125940001
6919,보안등,37.5520337823,126.8464876147
6920,보안등,37.5524660736,126.8459286929
6921,보안등,37.5524298549,126.8474564316
6922,보안등,37.5524988189,126.8475554269
6923,보안등,37.552553111900004,126.8473871474
6924,보안등,37.5528726442,126.8473473392
6925,보안등,37.5533966579,126.84776126540001
6926,보안등,37.5530320014,126.8485140191
6927,보안등,37.552758354699996,126.84773268709999
6928,보안등,37.5530320014,126.8485140191
6929,보안등,37.5525082935,126.8479856755
6930,보안등,37.5523660696,126.8480895136
6931,보안등,37.5522936044,126.84772039190001
6932,보안등,37.5519350581,126.8477595985
6933,보안등,37.551779748,126.8474275409
6934,보안등,37.551488684,126.84711658469999
6935,보안등,37.5514304543,126.8473756302
6936,보안등,37.5513847899,126.8478070031
6937,보안등,37.551824747,126.8480868778
6938,보안등,37.5521559067,126.8479803933
6939,보안등,37.5520244211,126.8483774276
6940,보안등,37.5517461651,126.8481453186
6941,보안등,37.5519647852,126.8485959627
6942,보안등,37.5522738092,126.8485818705
6943,보안등,37.5523401477,126.84846098540001
6944,보안등,37.5524714751,126.8485718512
6945,보안등,37.5527510642,126.8488606591
6946,보안등,37.5524038782,126.8489766791
6947,보안등,37.5522353918,126.84883589809999
6948,보안등,37.5511967054,126.846448931
6949,보안등,37.5501285911,126.84611694530001
6950,보안등,37.5502571612,126.8472253625
6951,보안등,37.5504332866,126.8473494852
6952,보안등,37.554061993699996,126.84947875549999
6953,보안등,37.5547530287,126.8539023991
6954,보안등,37.5544426239,126.85411180690001
6955,보안등,37.5542679792,126.85401346190001
6956,보안등,37.5543933043,126.85364665430001
6957,보안등,37.5542312898,126.8536344091
6958,보안등,37.554095337199996,126.85356801719999
6959,보안등,37.5539058504,126.8534170784
6960,보안등,37.5537963506,126.8533214372
6961,보안등,37.5536896989,126.85327015360001
6962,보안등,37.5535313771,126.8531843414
6963,보안등,37.5533807148,126.8532442776
6964,보안등,37.553481519,126.85330281530001
6965,보안등,37.553641622600004,126.8535902942
6966,보안등,37.5535483254,126.8526134767
6967,보안등,37.5536908014,126.85220363170001
6968,보안등,37.5535483254,126.8526134767
6969,보안등,37.5539681706,126.85259782450001
6970,보안등,37.554239143800004,126.8527048036
6971,보안등,37.554343614699995,126.85303041899999
6972,보안등,37.5530413024,126.8526600825
6973,보안등,37.5532724975,126.8528039191
6974,보안등,37.5528748136,126.85296166719999
6975,보안등,37.5525809183,126.8530420287
6976,보안등,37.5526366394,126.8528566616
6977,보안등,37.5526757524,126.85271998959999
6978,보안등,37.5522919652,126.85260576569999
6979,보안등,37.552183637,126.8525109176
6980,보안등,37.5519534666,126.8523942423
6981,보안등,37.5515904355,126.85223482629999
6982,보안등,37.5518763735,126.8520600965
6983,보안등,37.5518145823,126.8516429691
6984,보안등,37.5521056471,126.8513902534
6985,보안등,37.5526120017,126.85181566860001
6986,보안등,37.5523202647,126.8516051869
6987,보안등,37.551767915999996,126.8514322302
6988,보안등,37.5514766821,126.85183738120001
6989,보안등,37.5514766821,126.85183738120001
6990,보안등,37.5514766821,126.85183738120001
6991,보안등,37.550962005500004,126.8521034359
6992,보안등,37.550962005500004,126.8521034359
6993,보안등,37.5514766821,126.85183738120001
6994,보안등,37.5514766821,126.85183738120001
6995,보안등,37.5507616757,126.85164222690001
6996,보안등,37.5507616757,126.85164222690001
6997,보안등,37.5507616757,126.85164222690001
6998,보안등,37.5515581685,126.84965637129999
6999,보안등,37.5507616757,126.85164222690001
7000,보안등,37.5507616757,126.85164222690001
7001,보안등,37.5507616757,126.85164222690001
7002,보안등,37.5507616757,126.85164222690001
7003,보안등,37.5505765598,126.8490428338
7004,보안등,37.5503663075,126.84985193899999
7005,보안등,37.5503663075,126.84985193899999
7006,보안등,37.5503663075,126.84985193899999
7007,보안등,37.5507616757,126.85164222690001
7008,보안등,37.5497756717,126.85096474049999
7009,보안등,37.5497756717,126.85096474049999
7010,보안등,37.5495960944,126.85053032040001
7011,보안등,37.5497958346,126.8505216605
7012,보안등,37.549290529000004,126.8507147088
7013,보안등,37.5497304634,126.8503408408
7014,보안등,37.5503663075,126.84985193899999
7015,보안등,37.5503663075,126.84985193899999
7016,보안등,37.5501868292,126.8487227961
7017,보안등,37.5497675323,126.8489554048
7018,보안등,37.5501139627,126.8491642877
